client_id,status,churned,segment,client_livedate,client_offdate,sem_livedate,sem_offdate,sem_status,sem_days_live,last_login,days_since_last_login,leads_30days,spend_30days
305833,LIVE,0,Lawyer,4/14/2016,,4/15/2016,,Live,134,,,33,264.8
305849,LIVE,0,Computer Service,4/14/2016,,4/15/2016,8/13/2016,Off,120,,,4,0
305852,OFF,1,Lawyer,4/14/2016,5/18/2016,4/15/2016,5/18/2016,Off,33,,,7,121.53
305856,OFF,1,Insurance,4/14/2016,7/17/2016,4/21/2016,7/17/2016,Off,87,6/20/2016,27,7,136.92
305864,OFF,1,Roofer,4/21/2016,8/22/2016,4/22/2016,7/19/2016,Off,88,6/9/2016,74,31,735.5
305879,LIVE,0,Mover,4/14/2016,,7/13/2016,,Live,45,,,31,792.71
305883,LIVE,0,HVAC Contractor,4/14/2016,,4/15/2016,,Live,134,,,27,422.89
305884,LIVE,0,Property Manager,4/14/2016,,4/15/2016,,Live,134,,,28,826.16
305890,LIVE,0,Mold Remediation,4/14/2016,,4/15/2016,,Live,134,,,9,328.52
305902,LIVE,0,Kitchen Remodeling,4/15/2016,,4/15/2016,,Live,134,,,4,516.92
305917,LIVE,0,Mobility Services,4/15/2016,,4/18/2016,,Live,131,,,5,401.44
305919,OFF,1,Insurance,4/15/2016,8/13/2016,4/18/2016,8/13/2016,Off,117,8/11/2016,2,34,0
305922,LIVE,0,HVAC Contractor,4/15/2016,,4/18/2016,,Live,131,,,17,159.95
305923,LIVE,0,Mold Remediation,4/15/2016,,4/18/2016,8/13/2016,Off,117,,,23,0
305925,LIVE,0,HVAC Contractor,4/15/2016,,4/18/2016,7/7/2016,Off,80,,,1,0
305933,LIVE,0,Home Remodeling,4/15/2016,,4/18/2016,,Live,131,,,27,"1,112.85"
305942,OFF,1,Lawyer,4/15/2016,8/12/2016,4/18/2016,8/12/2016,Off,116,4/20/2016,114,11,66.72
305949,LIVE,0,Lawyer,4/15/2016,,4/18/2016,,Live,131,,,31,244.96
305953,LIVE,0,General Contractor,4/15/2016,,4/18/2016,8/14/2016,Off,118,,,1,0
305957,LIVE,0,Personal Trainer,4/15/2016,,4/18/2016,8/4/2016,Off,108,,,2,0
305972,OFF,1,Lawyer,4/15/2016,7/16/2016,6/13/2016,7/13/2016,Off,30,4/29/2016,78,14,264.86
305978,LIVE,0,HVAC Contractor,4/15/2016,,4/18/2016,7/20/2016,Off,93,,,11,0
305989,LIVE,0,General Contractor,4/15/2016,,4/18/2016,,Live,131,,,15,416.3
305991,LIVE,0,Roofer,4/15/2016,,4/28/2016,7/25/2016,Off,88,,,4,0
305993,LIVE,0,Damage Repair,4/15/2016,,4/18/2016,5/28/2016,Off,40,,,0,0
306011,LIVE,0,HVAC Contractor,4/15/2016,,4/18/2016,,Live,131,,,12,373.26
306013,OFF,1,Lawyer,4/28/2016,8/17/2016,4/29/2016,8/17/2016,Off,110,7/28/2016,20,26,911.92
306026,OFF,1,Flooring Contractor,4/15/2016,6/12/2016,4/18/2016,6/12/2016,Off,55,5/30/2016,13,1,25.82
306052,LIVE,0,Pest Exterminator,4/16/2016,,4/18/2016,,Live,131,,,39,337.64
306068,OFF,1,Lawyer,4/18/2016,7/31/2016,4/19/2016,7/31/2016,Off,103,7/14/2016,17,9,131.85
306079,LIVE,0,Limousine,4/18/2016,,4/26/2016,,Live,123,,,64,501.44
306089,LIVE,0,Plumber,4/18/2016,,4/19/2016,7/14/2016,Off,86,,,11,0
306094,OFF,1,Lawyer,4/18/2016,7/29/2016,4/19/2016,7/29/2016,Off,101,6/29/2016,30,103,745.48
306101,LIVE,0,Lawyer,4/18/2016,,4/19/2016,,Live,130,,,138,526.27
306124,LIVE,0,Property Manager,4/18/2016,,4/19/2016,,Live,130,,,43,707
306145,OFF,1,Lawyer,4/18/2016,8/18/2016,4/19/2016,8/18/2016,Off,121,7/18/2016,31,5,10.14
306149,LIVE,0,Lawyer,4/18/2016,,4/19/2016,,Live,130,,,36,956.6
306150,LIVE,0,Accountant,4/18/2016,,4/19/2016,7/20/2016,Off,92,,,0,0
306152,OFF,1,Lawyer,4/26/2016,7/27/2016,4/27/2016,7/27/2016,Off,91,6/20/2016,37,33,273.32
306165,OFF,1,Lawyer,4/18/2016,8/10/2016,4/19/2016,8/10/2016,Off,113,8/2/2016,8,9,"3,600.24"
306172,LIVE,0,Roofer,4/18/2016,,4/19/2016,,Live,130,,,10,125.04
306200,LIVE,0,Cabinetry Contractor,4/18/2016,,4/19/2016,,Live,130,,,12,124.6
306201,LIVE,0,Gutter Contractor,4/18/2016,,7/27/2016,,Live,31,,,8,249.6
306213,LIVE,0,Bathroom Remodeling,4/19/2016,,4/20/2016,,Live,129,,,43,196.29
306222,OFF,1,Janitorial Service,4/19/2016,8/27/2016,4/20/2016,8/27/2016,Off,129,8/26/2016,1,29,173.61
306224,LIVE,0,General Contractor,4/19/2016,,4/20/2016,,Live,129,,,10,298.57
306229,LIVE,0,Hospitals and Medical Facilities,4/19/2016,,4/22/2016,,Live,127,,,111,"1,500.11"
306235,LIVE,0,Home Remodeling,4/19/2016,,4/20/2016,8/12/2016,Off,114,,,7,31.41
306237,OFF,1,Interior Designer,4/19/2016,7/1/2016,4/20/2016,7/1/2016,Off,72,6/30/2016,1,21,334.54
306244,LIVE,0,Lawyer,4/19/2016,,4/20/2016,7/27/2016,Off,98,,,1,0
306245,LIVE,0,Lawyer,4/19/2016,,4/20/2016,7/11/2016,Off,82,,,1,0
306249,LIVE,0,Real Estate Agent,4/19/2016,,5/24/2016,,Live,95,,,5,224.55
306255,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,11,113.64
306259,OFF,1,Real Estate Agent,4/19/2016,8/18/2016,4/20/2016,8/18/2016,Off,120,5/17/2016,93,8,271.61
306263,LIVE,0,Lawyer,4/20/2016,,4/20/2016,7/7/2016,Off,78,,,1,0
306268,OFF,1,Lawyer,4/19/2016,8/2/2016,4/20/2016,8/2/2016,Off,104,4/28/2016,96,13,86.85
306270,LIVE,0,Mold Remediation,4/19/2016,,4/20/2016,7/19/2016,Off,90,,,5,0
306286,OFF,1,Lawyer,4/19/2016,8/20/2016,4/20/2016,8/20/2016,Off,122,8/18/2016,2,61,661.51
306298,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,38,233.8
306303,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,54,423.18
306308,LIVE,0,Lawyer,4/19/2016,,4/20/2016,7/20/2016,Off,91,,,4,0
306311,LIVE,0,Damage Repair,4/19/2016,,4/20/2016,,Live,129,,,68,"1,118.35"
306315,LIVE,0,HVAC Contractor,4/19/2016,,4/20/2016,,Live,129,,,25,421.88
306318,OFF,1,Insurance,4/19/2016,7/20/2016,4/20/2016,7/20/2016,Off,91,4/21/2016,90,11,239.35
306322,LIVE,0,Arborist,4/19/2016,,4/20/2016,,Live,129,,,95,466.67
306327,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,12,164.66
306328,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,23,411.86
306339,LIVE,0,Lawyer,4/19/2016,,4/20/2016,,Live,129,,,24,454.63
306482,LIVE,0,General Contractor,4/20/2016,,4/21/2016,,Live,128,,,12,466
306524,LIVE,0,Lawyer,4/20/2016,,4/21/2016,,Live,128,,,33,"1,211.74"
306533,OFF,1,Lawyer,4/20/2016,8/26/2016,4/21/2016,8/26/2016,Off,127,8/18/2016,8,0,0
306537,LIVE,0,Lawyer,4/20/2016,,4/22/2016,,Live,127,,,13,966.22
306539,LIVE,0,Fencing Contractor,6/6/2016,6/2/2016,6/22/2016,,Live,66,5/9/2016,110,13,476.55
306547,OFF,1,Roofer,4/20/2016,8/6/2016,4/25/2016,8/6/2016,Off,103,5/19/2016,79,4,235.19
306550,LIVE,0,Lawyer,4/20/2016,,4/21/2016,,Live,128,,,36,237.57
306551,LIVE,0,Architect,4/29/2016,,5/2/2016,,Live,117,,,4,93.31
306554,OFF,1,Architect,4/20/2016,5/27/2016,4/21/2016,5/27/2016,Off,36,4/22/2016,35,1,33.55
306558,LIVE,0,Limousine,7/18/2016,7/18/2016,7/13/2016,7/18/2016,Live,45,7/3/2016,55,9,245.46
306568,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,29,922.94
306590,OFF,1,General Contractor,4/20/2016,8/5/2016,4/22/2016,8/5/2016,Off,105,6/27/2016,39,7,164.54
306603,LIVE,0,HVAC Contractor,4/20/2016,,4/21/2016,,Live,128,,,36,301.31
306620,OFF,1,Lawyer,4/21/2016,7/4/2016,4/22/2016,7/4/2016,Off,73,5/21/2016,44,6,0
306622,OFF,1,Home Remodeling,4/21/2016,7/21/2016,4/21/2016,7/21/2016,Off,91,4/28/2016,84,2,0
306626,LIVE,0,Insurance,4/20/2016,,4/21/2016,,Paused,128,,,79,268.68
306641,LIVE,0,General Contractor,4/20/2016,,4/21/2016,8/11/2016,Off,112,,,7,0
306654,LIVE,0,Roofer,4/20/2016,,6/17/2016,8/4/2016,Off,48,,,4,36.26
306657,LIVE,0,Property Inspector,4/20/2016,,4/21/2016,,Live,128,,,24,438.96
306680,LIVE,0,Roofer,4/21/2016,,4/22/2016,8/5/2016,Off,105,,,13,299.78
306686,LIVE,0,Insurance,4/21/2016,,4/22/2016,7/21/2016,Off,90,,,70,0
306689,LIVE,0,Bathroom Remodeling,4/21/2016,,4/22/2016,,Live,127,,,20,644.86
306708,LIVE,0,Roofer,4/21/2016,,4/22/2016,,Live,127,,,12,793.08
306728,LIVE,0,Plumber,4/21/2016,,4/22/2016,,Live,127,,,20,435.83
306750,LIVE,0,Lawyer,4/21/2016,,4/22/2016,8/18/2016,Off,118,,,3,64.94
306754,OFF,1,Lawyer,4/21/2016,8/20/2016,4/22/2016,8/20/2016,Off,120,7/26/2016,25,5,560.51
306805,LIVE,0,HVAC Contractor,4/22/2016,,4/22/2016,,Paused,127,,,19,606.11
306810,LIVE,0,Lawyer,4/22/2016,,4/25/2016,,Live,124,,,18,143.2
306815,LIVE,0,Interior Designer,4/22/2016,,4/25/2016,,Live,124,,,9,"1,180.30"
306816,LIVE,0,Home Remodeling,4/22/2016,,5/5/2016,,Live,114,,,11,196.11
306819,OFF,1,Solar Contractors,4/22/2016,8/9/2016,4/25/2016,8/9/2016,Off,106,7/11/2016,29,126,"1,716.18"
306823,OFF,1,Accountant,4/22/2016,8/23/2016,5/26/2016,7/18/2016,Off,53,7/18/2016,36,8,383.11
306830,OFF,1,Roofer,4/22/2016,7/22/2016,4/25/2016,7/22/2016,Off,88,4/26/2016,87,39,753.19
306841,LIVE,0,Animal & Wildlife Control,4/22/2016,,4/25/2016,,Live,124,,,75,"1,455.25"
306843,LIVE,0,Landscaper,4/22/2016,,5/13/2016,,Live,106,,,14,264.3
306853,OFF,1,Swimming Pool and Hot Tub Installation,4/22/2016,8/6/2016,4/25/2016,8/6/2016,Off,103,7/7/2016,30,3,57.08
306858,OFF,1,Swimming Pool and Hot Tub Installation,6/22/2016,8/27/2016,6/22/2016,8/27/2016,Off,66,5/13/2016,106,7,44.76
306866,OFF,1,Cleaning Service,4/22/2016,7/31/2016,4/25/2016,7/31/2016,Off,97,7/12/2016,19,16,622.51
306870,OFF,1,Computer Service,4/22/2016,8/20/2016,4/25/2016,8/20/2016,Off,117,7/13/2016,38,1,0
306880,LIVE,0,Flooring Contractor,4/22/2016,,4/25/2016,8/25/2016,Off,122,,,2,0
306904,LIVE,0,Lawyer,4/22/2016,,4/25/2016,,Live,124,,,67,"1,190.02"
306909,OFF,1,Asphalt and Pavement Contractor,4/22/2016,8/5/2016,5/5/2016,8/5/2016,Off,92,7/7/2016,29,14,0
306923,LIVE,0,Lawyer,4/22/2016,,4/25/2016,,Live,124,,,103,518.19
306928,OFF,1,Kitchen Remodeling,4/22/2016,6/17/2016,5/17/2016,6/17/2016,Off,31,4/30/2016,48,0,0
306931,OFF,1,General Contractor,4/22/2016,7/15/2016,4/25/2016,7/15/2016,Off,81,6/23/2016,22,3,5.71
306936,LIVE,0,General Contractor,4/23/2016,,4/25/2016,,Live,124,,,23,115.08
306939,LIVE,0,Dentist,4/23/2016,,4/25/2016,,Live,124,,,258,822.54
306940,OFF,1,Dentist,4/23/2016,8/17/2016,4/25/2016,8/17/2016,Off,114,6/23/2016,55,42,959.28
306941,LIVE,0,Swimming Pool and Hot Tub Installation,4/23/2016,,6/27/2016,,Live,61,,,17,205.01
306947,LIVE,0,Roofer,4/25/2016,,4/25/2016,7/12/2016,Off,78,,,2,0
306962,OFF,1,Lawyer,4/25/2016,7/7/2016,4/26/2016,7/7/2016,Off,72,5/4/2016,64,10,0
307003,OFF,1,Lawyer,4/25/2016,8/2/2016,4/26/2016,8/2/2016,Off,98,7/12/2016,21,8,291.03
307005,OFF,1,Property Manager,4/25/2016,7/15/2016,4/26/2016,7/15/2016,Off,80,7/13/2016,2,168,132.6
307015,OFF,1,Lawyer,4/25/2016,7/27/2016,5/5/2016,7/27/2016,Off,83,7/20/2016,7,11,288.87
307017,LIVE,0,HVAC Contractor,4/25/2016,,4/26/2016,,Live,123,,,10,726.85
307040,LIVE,0,Roofer,4/25/2016,,4/26/2016,,Live,123,,,32,"1,213.74"
307042,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,16,889.27
307044,OFF,1,Computer Service,4/25/2016,6/24/2016,4/26/2016,6/24/2016,Off,59,6/14/2016,10,29,"1,158.63"
307052,LIVE,0,Locksmith,4/25/2016,,5/13/2016,,Live,106,,,69,234.2
307053,LIVE,0,Lawyer,4/25/2016,,4/29/2016,,Live,120,,,64,"1,481.87"
307056,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,15,165.42
307065,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,30,"2,217.06"
307068,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,61,"1,100.43"
307087,LIVE,0,Lawyer,4/25/2016,,4/26/2016,,Live,123,,,9,273.52
307093,OFF,1,Lawyer,4/26/2016,7/9/2016,4/27/2016,7/9/2016,Off,73,4/29/2016,71,3,58.1
307109,LIVE,0,Roofer,4/26/2016,,4/27/2016,,Live,122,,,13,378.44
307112,OFF,1,Kitchen Remodeling,4/26/2016,8/18/2016,4/27/2016,8/18/2016,Off,113,7/5/2016,44,6,24.73
307114,LIVE,0,Solar Contractors,4/26/2016,,4/27/2016,4/27/2016,Live,122,,,15,264.67
307128,LIVE,0,Roofer,4/26/2016,,4/28/2016,,Live,121,,,24,918.17
307138,LIVE,0,Swimming Pool and Hot Tub Installation,4/26/2016,,4/27/2016,7/21/2016,Off,85,,,13,0
307142,LIVE,0,Landscaper,4/26/2016,,4/27/2016,,Live,122,,,24,232.31
307148,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Live,122,,,28,"1,097.41"
307150,LIVE,0,Lawyer,4/26/2016,,4/27/2016,8/24/2016,Off,119,,,23,156.76
307151,LIVE,0,HVAC Contractor,4/26/2016,,4/27/2016,,Live,122,,,29,"1,210.79"
307165,OFF,1,Roofer,4/26/2016,8/1/2016,4/27/2016,8/1/2016,Off,96,7/19/2016,13,16,786.9
307170,OFF,1,Property Manager,4/26/2016,8/14/2016,4/27/2016,8/14/2016,Off,109,6/29/2016,46,25,87.45
307173,LIVE,0,Lawyer,4/29/2016,,5/2/2016,,Live,117,,,51,729.25
307175,LIVE,0,HVAC Contractor,4/26/2016,,4/27/2016,,Live,122,,,5,139.85
307181,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Live,122,,,24,741.22
307183,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Live,122,,,32,223.84
307207,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Live,122,,,32,389.51
307217,LIVE,0,Veterinary and Animal Hospital,4/26/2016,,4/27/2016,,Live,122,,,195,149.41
307227,OFF,1,Property Manager,4/26/2016,7/21/2016,4/27/2016,7/21/2016,Off,85,6/30/2016,21,357,0
307230,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Live,122,,,13,"1,013.28"
307245,LIVE,0,HVAC Contractor,4/27/2016,,4/27/2016,7/12/2016,Off,76,,,4,0
307248,LIVE,0,Home Remodeling,4/26/2016,,4/27/2016,,Paused,122,,,6,286.47
307249,LIVE,0,Property Manager,4/26/2016,,4/27/2016,7/19/2016,Off,83,,,97,0
307250,LIVE,0,Lawyer,4/26/2016,,4/27/2016,,Paused,122,,,58,22.4
307259,LIVE,0,General Contractor,4/26/2016,,4/27/2016,,Live,122,,,29,934.6
307263,OFF,1,Roofer,4/26/2016,7/9/2016,4/27/2016,7/9/2016,Off,73,5/13/2016,57,13,105.36
307266,LIVE,0,Home Remodeling,4/30/2016,,5/2/2016,,Live,117,,,7,331.05
307277,OFF,1,Swimming Pool and Hot Tub Installation,4/26/2016,8/21/2016,5/11/2016,8/21/2016,Off,102,7/22/2016,30,2,0
307318,LIVE,0,Painter,4/27/2016,,4/28/2016,,Live,121,,,12,419.86
307322,LIVE,0,General Contractor,4/27/2016,,4/28/2016,,Live,121,,,43,"1,827.30"
307325,LIVE,0,General Contractor,4/27/2016,,4/28/2016,,Live,121,,,28,652.17
307349,LIVE,0,Lawyer,4/27/2016,,5/4/2016,8/24/2016,Off,112,,,2,22.87
307355,OFF,1,General Contractor,4/27/2016,7/1/2016,4/28/2016,7/1/2016,Off,64,5/26/2016,36,5,15.23
307364,OFF,1,General Contractor,4/27/2016,8/4/2016,4/28/2016,8/4/2016,Off,98,6/28/2016,37,39,583.11
307378,OFF,1,Interior Designer,4/27/2016,8/20/2016,4/28/2016,8/20/2016,Off,114,8/15/2016,5,3,5.19
307384,OFF,1,General Contractor,4/27/2016,8/26/2016,4/28/2016,8/26/2016,Off,120,4/29/2016,119,13,605.35
307397,LIVE,0,Lawyer,4/27/2016,,4/28/2016,,Live,121,,,81,648.55
307398,LIVE,0,Lawyer,4/27/2016,,4/28/2016,,Live,121,,,76,833.01
307399,LIVE,0,Lawyer,4/27/2016,,6/3/2016,,Live,85,,,8,0
307403,LIVE,0,General Contractor,4/27/2016,,4/28/2016,,Live,121,,,55,727.21
307416,LIVE,0,Insurance,4/27/2016,,4/28/2016,,Live,121,,,44,239.97
307417,LIVE,0,Lawyer,4/28/2016,,4/29/2016,,Live,120,,,20,442.82
307420,LIVE,0,Lawyer,4/27/2016,,5/11/2016,7/27/2016,Off,77,,,13,0
307423,LIVE,0,Home Remodeling,4/27/2016,,4/28/2016,,Live,121,,,17,867.59
307433,OFF,1,HVAC Contractor,4/27/2016,7/30/2016,4/28/2016,7/30/2016,Off,93,6/23/2016,37,23,261.71
307435,LIVE,0,Arborist,4/27/2016,,5/17/2016,7/20/2016,Off,64,,,4,0
307448,OFF,1,Self-Storage Center,4/28/2016,6/15/2016,4/28/2016,6/15/2016,Off,48,6/2/2016,13,3,2.34
307490,OFF,1,Lawyer,4/28/2016,8/19/2016,4/29/2016,8/19/2016,Off,112,7/20/2016,30,5,214.86
307491,OFF,1,Roofer,4/28/2016,7/11/2016,4/29/2016,7/11/2016,Off,73,5/2/2016,70,12,69.56
307507,OFF,1,Insurance,4/28/2016,7/29/2016,4/29/2016,7/29/2016,Off,91,7/7/2016,22,43,282.97
307511,OFF,1,Lawyer,4/29/2016,8/27/2016,5/2/2016,8/27/2016,Off,117,7/20/2016,38,13,336.4
307531,LIVE,0,Self-Storage Center,4/28/2016,,5/2/2016,,Live,117,,,22,"1,581.28"
307568,OFF,1,Lawyer,4/28/2016,8/26/2016,5/9/2016,8/26/2016,Off,109,8/1/2016,25,9,51.25
307569,LIVE,0,Landscape Design,4/28/2016,,4/29/2016,,Live,120,,,18,267.02
307577,OFF,1,Lawyer,4/29/2016,7/5/2016,4/29/2016,7/5/2016,Off,67,6/9/2016,26,42,33.17
307586,OFF,1,Dentist,4/28/2016,7/28/2016,6/1/2016,7/28/2016,Off,57,7/11/2016,17,80,"2,707.26"
307608,OFF,1,Real Estate Agent,4/28/2016,8/11/2016,6/21/2016,8/11/2016,Off,51,6/22/2016,50,2,0
307622,LIVE,0,Lawyer,4/28/2016,,4/29/2016,,Live,120,,,25,"2,093.45"
307633,LIVE,0,General Contractor,4/28/2016,,4/29/2016,,Live,120,,,10,170.62
307664,LIVE,0,HVAC Contractor,4/29/2016,,5/2/2016,,Live,117,,,17,238.79
307668,LIVE,0,Lawyer,4/29/2016,,5/2/2016,,Live,117,,,16,408.93
307713,OFF,1,Lawyer,4/29/2016,7/29/2016,5/2/2016,7/29/2016,Off,88,7/28/2016,1,41,382.51
307718,OFF,1,Carpet Cleaning,4/29/2016,8/24/2016,5/2/2016,8/24/2016,Off,114,7/2/2016,53,8,128.05
307719,LIVE,0,Mediation and Arbitration,4/29/2016,,5/2/2016,,Live,117,,,8,806.75
307735,LIVE,0,Dentist,4/29/2016,,5/2/2016,,Live,117,,,55,"1,980.92"
307737,LIVE,0,Property Manager,4/29/2016,,5/2/2016,,Live,117,,,188,905.05
307739,LIVE,0,Lawyer,4/29/2016,,5/2/2016,,Live,117,,,15,512.94
307746,OFF,1,Plumber,4/29/2016,8/7/2016,5/2/2016,8/7/2016,Off,97,7/28/2016,10,20,370.12
307766,LIVE,0,Damage Repair,4/29/2016,,5/6/2016,,Live,113,,,5,0
307775,LIVE,0,Solar Contractors,4/29/2016,,5/2/2016,,Live,117,,,24,"1,121.12"
307782,LIVE,0,Lawyer,4/29/2016,,5/2/2016,,Live,117,,,41,714.51
307793,OFF,1,Plumber,4/29/2016,8/11/2016,5/2/2016,8/11/2016,Off,101,6/28/2016,44,2,0
307806,LIVE,0,Property Manager,4/29/2016,,5/2/2016,8/2/2016,Off,92,,,5,181.19
307817,LIVE,0,Garage Door Contractor,4/29/2016,,5/2/2016,,Live,117,,,160,"3,157.35"
307822,LIVE,0,Roofer,4/30/2016,,5/2/2016,,Live,117,,,21,642.73
307854,LIVE,0,Orthodontist,5/1/2016,,5/2/2016,,Live,117,,,44,942.5
307855,LIVE,0,Orthodontist,5/1/2016,,5/2/2016,,Live,117,,,103,957.53
307861,LIVE,0,Lawyer,5/2/2016,,5/3/2016,,Live,116,,,36,291.7
307870,LIVE,0,Auto Repair Shop,5/2/2016,,5/3/2016,,Live,116,,,24,532.75
307873,LIVE,0,Insurance,5/2/2016,,5/3/2016,6/29/2016,Off,57,,,0,0
307881,LIVE,0,General Contractor,5/2/2016,,5/3/2016,,Live,116,,,16,155.43
307882,OFF,1,Animal & Wildlife Control,7/25/2016,8/24/2016,5/3/2016,8/24/2016,Off,113,6/1/2016,84,15,586.32
307886,LIVE,0,Lawyer,5/2/2016,,5/6/2016,,Paused,113,,,10,151.34
307891,OFF,1,HVAC Contractor,5/2/2016,7/16/2016,5/3/2016,7/16/2016,Off,74,5/9/2016,68,5,0
307907,LIVE,0,Orthodontist,5/2/2016,,5/4/2016,,Live,115,,,51,"2,087.81"
307912,LIVE,0,Lawyer,5/2/2016,,5/3/2016,8/3/2016,Off,92,,,37,34.86
307918,LIVE,0,Lawyer,5/2/2016,,5/3/2016,,Live,116,,,19,332.49
307919,LIVE,0,Roofer,5/2/2016,,5/9/2016,,Live,110,,,65,481.06
307927,LIVE,0,Dentist,5/2/2016,,5/3/2016,,Live,116,,,63,975.43
307928,LIVE,0,Lawyer,5/2/2016,,5/3/2016,,Live,116,,,16,981.11
307931,LIVE,0,Taxi Cab Service,5/2/2016,,5/19/2016,7/31/2016,Off,73,,,5,0
307970,LIVE,0,General Contractor,5/2/2016,,5/3/2016,,Live,116,,,13,"1,103.01"
307978,LIVE,0,Window Contractor,5/3/2016,,5/4/2016,,Paused,115,,,51,424.07
307985,LIVE,0,General Contractor,5/3/2016,,5/4/2016,8/17/2016,Off,105,,,9,639.59
307987,LIVE,0,Lawyer,5/3/2016,,5/4/2016,,Live,115,,,19,287.98
308005,OFF,1,HVAC Contractor,5/3/2016,8/10/2016,5/4/2016,8/10/2016,Off,98,5/5/2016,97,10,427.75
308015,OFF,1,Lawyer,5/6/2016,7/8/2016,5/9/2016,7/8/2016,Off,60,6/9/2016,29,43,0
308019,LIVE,0,Solar Contractors,5/3/2016,,5/4/2016,8/10/2016,Off,98,,,16,147.59
308055,LIVE,0,Lawyer,5/3/2016,,5/4/2016,,Live,115,,,167,993.31
308058,LIVE,0,HVAC Contractor,5/3/2016,,5/4/2016,7/22/2016,Off,79,,,3,0
308098,OFF,1,Lawyer,5/4/2016,8/4/2016,6/27/2016,8/4/2016,Off,38,5/10/2016,86,20,155.52
308102,LIVE,0,Dentist,5/3/2016,,5/10/2016,,Live,109,,,10,417.4
308116,LIVE,0,Lawyer,5/3/2016,,5/4/2016,,Live,115,,,6,192.46
308121,LIVE,0,HVAC Contractor,5/3/2016,,7/27/2016,,Live,31,,,6,117.45
308122,OFF,1,Locksmith,5/3/2016,7/27/2016,5/4/2016,7/27/2016,Off,84,7/1/2016,26,175,54.68
308124,LIVE,0,Plumber,5/3/2016,,6/14/2016,6/27/2016,Live,74,,,10,151.53
308129,LIVE,0,Solar Contractors,5/3/2016,,5/6/2016,,Live,113,,,24,"1,113.44"
308132,LIVE,0,HVAC Contractor,5/3/2016,,5/4/2016,,Live,115,,,9,17.6
308142,LIVE,0,Lawyer,5/4/2016,,5/5/2016,,Live,114,,,22,638.56
308144,OFF,1,Lawyer,5/9/2016,8/25/2016,5/20/2016,8/25/2016,Off,97,8/11/2016,14,12,549.53
308173,LIVE,0,Appliance Repair,5/4/2016,,5/27/2016,,Live,92,,,13,47.3
308174,OFF,1,Home Remodeling,5/4/2016,6/7/2016,5/5/2016,6/7/2016,Off,33,5/13/2016,25,8,33.89
308177,LIVE,0,Roofer,5/4/2016,,5/5/2016,,Live,114,,,26,465.33
308185,LIVE,0,General Contractor,5/4/2016,,5/5/2016,,Live,114,,,9,376.14
308218,LIVE,0,HVAC Contractor,5/4/2016,,5/5/2016,8/6/2016,Off,93,,,4,45.27
308219,LIVE,0,Infertility Treatment Center,5/4/2016,,5/5/2016,,Live,114,,,14,685.37
308222,LIVE,0,Lawyer,5/4/2016,,5/5/2016,,Live,114,,,84,"1,045.81"
308224,LIVE,0,Lawyer,5/4/2016,,5/6/2016,,Live,113,,,12,213.35
308236,LIVE,0,Lawyer,5/4/2016,,5/5/2016,,Live,114,,,12,11.27
308253,LIVE,0,Infertility Treatment Center,5/4/2016,,5/6/2016,,Live,113,,,5,738.51
308269,LIVE,0,Flooring Contractor,5/4/2016,,5/5/2016,,Paused,114,,,4,6.93
308273,LIVE,0,Auto Body Shop,5/4/2016,,6/8/2016,8/14/2016,Off,67,,,50,0
308304,LIVE,0,Lawyer,5/5/2016,,5/6/2016,7/28/2016,Off,83,,,9,0
308311,LIVE,0,Lawyer,5/5/2016,,5/6/2016,,Live,113,,,8,363.61
308312,OFF,1,Lawyer,5/5/2016,8/11/2016,5/6/2016,8/11/2016,Off,97,8/8/2016,3,6,15.82
308316,OFF,1,Architect,5/5/2016,8/5/2016,5/6/2016,8/5/2016,Off,91,7/13/2016,23,18,670.13
308326,LIVE,0,Electrician,5/5/2016,,5/13/2016,,Paused,106,,,31,144.64
308327,LIVE,0,Dentist,5/5/2016,,5/6/2016,,Live,113,,,22,479.71
308328,LIVE,0,Property Manager,5/5/2016,,5/6/2016,,Live,113,,,15,684.45
308331,LIVE,0,General Contractor,5/5/2016,,5/6/2016,,Live,113,,,6,180.25
308339,OFF,1,Handyman Service,5/5/2016,8/18/2016,5/6/2016,8/18/2016,Off,104,5/11/2016,99,0,0
308340,LIVE,0,Lawyer,5/5/2016,,5/10/2016,,Live,109,,,47,809.81
308354,OFF,1,Lawyer,5/5/2016,7/16/2016,6/7/2016,7/16/2016,Off,39,,,40,"1,379.84"
