client_id,churned,days_live,logins_30days,leads_30days,spend_30days,invoices_30days
241494,0,616,0,1,0,19
241499,1,144,0,3,0,0
241518,0,616,0,14,0,49
241539,0,616,0,17,0,249
241601,1,213,0,2,0,-147
241625,1,71,1,1,28.32,0
241639,0,615,0,241,774.61,1149
241650,0,615,0,19,814.09,1249
241652,0,615,0,0,0,19
241656,0,615,0,166,152.42,489
241660,1,456,0,2,0,0
241661,1,274,0,1,0,0
241663,1,34,0,0,0,0
241665,0,615,0,29,297.88,599
241689,0,615,1,40,0,149
241694,0,615,0,3,0,199
241727,0,615,0,40,743.59,949
241793,1,82,6,10,11.47,0
241814,0,612,0,50,1060.4,1249
241822,1,24,11,3,296.86,2397.35
241829,1,213,0,13,0,0
241836,0,612,0,14,0,149
241875,1,298,0,71,213.37,0
241882,0,612,0,21,235.44,599
241888,1,0,3,4,103.72,0
241890,1,2,0,1,0,3998
241899,0,612,0,3,0,49
241920,1,103,0,21,0,0
241938,0,612,2,37,0,199
241970,1,145,0,10,177.79,0
241973,1,148,0,4,0,0
241976,1,45,4,17,299.15,749
241977,1,89,0,91,1412.85,1799
241984,1,27,14,2,109.05,1996
241987,1,86,0,7,0,0
241992,1,195,0,0,0,0
241994,1,152,0,1,0,0
242009,1,7,2,2,133.23,3999.35
242020,1,75,15,11,288.39,599
242023,0,611,0,23,413.87,598
242025,0,611,0,72,689.86,800
242027,1,578,1,1,0,0
242030,1,184,0,11,0,0
242038,1,195,0,128,457.15,1000
242047,1,14,0,1,0,2399.53
242054,1,181,0,7,0,0
242067,0,611,1,23,257,277
242071,1,149,0,22,11.67,-649
242087,1,124,2,356,544.43,0
242089,1,149,0,0,0,0
242097,0,611,1,8,0,19
242108,1,93,3,56,391.15,0
242171,0,610,0,155,184.96,1098
242231,0,610,1,105,0,249
242277,0,610,0,0,0,19
242284,1,244,0,0,0,-81.66
242319,1,422,0,0,3.06,1329
242322,1,77,1,61,215.54,0
242347,1,274,0,6,0,0
242404,0,609,5,244,1116.28,1250
242427,0,609,1,3,0,0
242455,0,609,0,143,2236.14,0
242472,0,609,0,7,118.25,0
242505,1,134,0,4,0,0
242604,0,608,0,41,151.61,399
242619,0,608,0,52,758.27,999
242622,0,77,2,24,138.66,499
242657,0,608,28,104,1461.91,1749
242660,0,608,18,57,849.64,1149
242698,0,608,2,44,262.12,599
242700,0,608,2,30,466.56,799
242709,0,608,5,17,0,225
242718,0,608,6,49,351.07,599
242757,0,607,0,12,456.29,599
242790,1,184,0,66,388.31,0
242817,1,244,0,0,0,0
242837,1,93,2,46,379.94,0
242850,1,174,0,108,1041.92,1249
242870,1,181,3,17,0,329
242911,1,213,0,13,0,0
242952,1,109,2,22,352.16,0
242957,1,149,1,22,231.69,599
243010,0,604,0,181,959.28,1249
243067,0,603,0,15,0,19
243072,1,62,7,22,318.73,50
243171,0,603,8,12,0,149
243193,1,210,0,16,12.93,199
243209,0,603,0,15,0,19
243237,0,602,0,9,0,179
243250,0,591,1,77,649.27,824
243268,0,602,40,272,1131.72,1499
243305,0,602,9,15,210.81,299
243326,0,602,0,31,157.13,499
243373,1,95,0,8,144.04,0
243532,0,601,0,98,517.01,999
243563,0,601,2,79,0,329
243652,1,273,0,8,0,0
243666,1,89,5,31,989.88,1499
243682,0,598,0,9,0,199
243694,1,115,3,45,146.53,0
243727,0,598,1,17,187.72,499
243729,0,598,0,79,297.07,629
243735,0,598,0,43,883.29,969
243748,1,456,0,37,0,0
243768,1,304,0,6,0,0
243771,1,1,0,0,0,2002
243772,1,212,0,1,0,0
243814,1,120,0,89,871.43,1249
243816,1,111,0,7,128.63,0
243893,1,142,0,12,119.05,0
243948,0,597,3,9,0,199
243962,0,597,1,100,1048.59,1499
243977,0,597,5,51,866.49,1249
243978,1,456,0,147,0,0
243980,1,529,2,160,170.26,0
243983,0,597,0,123,174.49,469
243987,1,109,0,23,10.79,0
244014,0,597,0,271,396.6,599
244077,0,596,0,28,148.23,169
244109,0,596,18,224,1314.88,1649
244116,0,596,0,1,0,49
244124,0,596,13,30,300.66,499
244267,0,596,0,18,949.67,1249
244355,0,595,2,27,0,329
244365,0,595,0,111,895.26,1249
244520,0,595,5,7,167.62,499
244575,1,524,1,9,83.45,0
244607,0,595,0,4,0,19
244658,0,594,2,213,887.65,1499
244668,0,594,0,2,0,19
244753,0,590,0,17,655.19,999
244783,0,593,0,1,0,19
244795,0,594,0,40,784.02,920
244801,0,594,0,72,0,0
244880,0,594,8,34,273.41,599
244890,0,594,0,3,0,149
244928,0,593,20,381,1218.24,1829
245065,0,591,0,5,0,329
245103,0,590,0,8,0,149
245134,0,590,7,55,407.53,499
245155,0,590,3,33,365.39,549
245200,0,590,0,3,0,149
245235,0,590,4,47,179.5,499
245252,0,590,5,80,351.95,0
245285,0,589,0,31,0,329
245324,1,213,0,4,0,299
245335,0,589,11,94,0,199
245364,0,589,1,55,0,199
245384,1,119,1,9,161.32,665.77
245387,0,589,1,17,329.52,49
245479,0,588,0,0,0,19
245728,0,588,0,6,234.23,349
245832,0,587,0,92,452.92,600
245911,0,587,0,210,137.19,499
245922,0,587,0,9,0,49
245923,0,580,0,125,484.11,649
245928,0,587,1,2,0,49
245951,0,587,0,36,184.37,479
245952,0,587,0,38,934.54,1329
245960,0,587,2,8,942.14,1249
245992,0,587,0,7,0,19
246012,0,587,0,12,0,149
246014,0,587,3,88,1338.15,1749
246029,1,82,15,13,820.94,999
246035,0,586,0,0,0,19
246036,1,116,0,11,104.79,0
246059,1,157,1,17,627.64,0
246101,0,584,30,36,738.57,1400
246104,0,584,0,7,0,19
246111,1,123,0,8,74.08,0
246122,0,584,2,38,549.72,1067
246124,0,584,0,35,395.77,699
246177,0,584,3,45,579.93,999
246227,0,584,0,1,0,19
246230,0,584,0,17,1587.06,2079
246261,0,583,0,2,0,49
246310,0,583,0,5,0,49
246332,0,583,0,4,0,329
246338,0,583,0,11,0,329
246347,0,583,0,79,632.78,999
246353,0,583,6,35,1018.22,1399
246382,0,583,0,10,0,299
246491,0,582,1,4,0,19
246495,0,582,0,91,289.16,549
246577,0,582,21,289,372.44,649
246579,0,582,0,52,394.22,549
246610,0,582,1,47,415.55,399
246651,0,582,0,1,0,0
246675,0,582,2,360,286.59,664
246757,0,581,0,0,0,19
246779,1,242,0,8,0,0
246821,0,581,0,24,0,329
246833,0,581,0,33,0,329
246837,0,581,11,295,900.16,1249
246872,0,581,0,6,0,19
246893,0,580,3,21,0,149
246915,0,580,1,5,0,19
246937,0,580,6,32,885.88,1179
247038,0,580,0,26,190.21,499
247084,0,579,0,13,197.88,349
247122,0,577,8,20,145.77,299
247132,0,577,0,11,0,19
247139,0,577,0,81,0,149
247175,0,569,12,20,112.71,479
247184,0,577,1,9,0,149
247185,0,573,0,38,224.01,529
247215,0,577,0,62,1183.32,1499
247216,0,577,1,39,153.93,449
247234,0,577,0,19,806.57,1249
247268,0,576,0,62,510.24,549
247269,0,576,12,10,146.22,479
247333,0,576,0,81,672.85,999
247338,0,576,0,28,901.6,1069
247364,0,576,2,22,1014.22,1000
247365,0,576,0,14,0,199
247369,0,576,0,1,0,19
247387,0,576,0,54,0,299
247407,0,576,0,104,480.94,649
247436,0,575,0,40,550.62,849
247509,0,575,1,32,0,149
247520,0,575,0,293,672.73,999
247549,0,575,1,1098,349.63,499
247601,0,575,6,121,502.16,599
247660,0,575,3,77,0,149
247697,0,574,0,4,0,149
247713,0,574,0,20,196.92,549
247751,0,574,0,0,0,19
247788,1,150,0,9,0,0
247804,0,574,0,57,662.61,999
247827,0,574,0,3,0,19
247828,0,574,1,9,152.73,199
247899,1,105,0,9,0,0
247946,0,573,0,111,164.21,479
247986,0,573,1,112,0,249
248004,0,573,0,39,159.38,499
248030,0,573,0,143,608.83,999
248086,1,322,0,31,1970.72,0
248087,1,322,0,12,1905.52,0
248126,0,570,3,66,137.01,399
248169,0,570,3,147,0,199
248261,0,570,2,60,913.07,1329
248454,0,569,0,72,435.82,649
248542,0,569,0,58,0,249
248580,0,568,0,25,0,19
248590,0,568,0,171,262.43,449
248600,0,568,0,0,0,19
248640,0,568,0,47,303.96,599
248715,0,568,0,0,0,19
248754,0,568,0,32,910.07,1149
248755,0,568,3,6,293.01,519
248852,0,567,0,23,0,149
248926,0,567,0,74,930.29,1349
248951,0,567,0,298,169.72,349
249035,0,566,0,2,0,19
249053,0,566,0,3,0,19
249059,0,566,15,125,149.52,299
249177,0,566,1,23,110.42,499
249189,0,566,2,21,335.54,499
249206,0,566,1,99,956.02,1249
249207,0,566,6,5,0,99
249216,0,566,4,103,1766.83,2149
249257,0,566,0,19,315.64,599
249380,0,563,2,25,686.49,849
249386,0,563,10,255,1340.73,1799
249397,0,563,0,3,0,19
249411,0,563,0,20,136.75,499
249431,0,563,0,2,0,19
249443,0,563,0,157,614.73,999
249458,0,560,0,1,0,19
249564,0,560,0,0,0,49
249630,0,562,0,3,0,19
249742,0,562,0,71,22.61,354
249750,0,562,1,21,245.79,349
249765,1,92,0,0,0,0
249775,0,561,1,197,466.87,848
249833,0,561,0,78,892.42,1249
249989,0,561,0,3,0,19
250015,0,560,0,49,0,149
250037,0,560,0,81,1047.1,1499
250088,0,560,0,252,857.41,1249
250178,0,560,0,26,0,199
250184,0,560,1,13,0,19
250191,0,560,2,13,163.5,449
250208,0,560,0,9,0,19
250217,0,560,0,14,515.68,749
250251,0,559,0,34,431.33,599
250278,0,559,2,3,0,49
250306,1,75,7,18,34.61,0
250307,1,75,0,4,140.65,150
250409,0,558,3,14,516.76,599
250419,1,129,4,9,84.06,0
250454,0,556,0,39,323.53,484
250488,1,32,40,41,941.54,0
250505,1,114,8,7,0,0
250520,0,556,0,319,248.03,599
250531,1,51,0,9,103.58,0
250550,0,556,0,109,1009.43,1500
250580,0,556,0,2,0,19
250675,0,555,1,79,0,199
250740,0,343,0,2,0,249
250809,0,553,0,9,501.32,670
250819,0,555,32,99,1498.01,1000
250837,0,555,0,133,246.46,549
250898,0,554,4,17,494.02,649
250945,0,554,0,77,1609.45,1749
250950,0,554,2,15,0,19
250979,0,554,0,30,177.16,499
250988,0,554,0,25,271.12,249
251042,0,554,0,70,245.4,599
251065,0,552,0,82,604.81,999
251161,0,553,0,1,0,149
251173,0,553,0,5,0,19
251216,0,553,16,73,151.59,1098
251278,0,553,2,43,800.71,1249
251324,0,553,0,48,1005.44,1249
251348,0,553,0,19,294.23,500
251587,1,89,0,1,0,0
251594,0,542,3,45,184.5,199
251596,0,552,0,23,0,0
251609,1,68,2,7,503.53,0
251630,0,552,3,29,239.49,499
251631,0,548,0,1,0,49
251642,0,552,0,17,0,19
251678,1,122,0,3,4.25,0
251691,0,549,0,78,0,329
251729,0,549,0,32,209.83,549
251774,0,549,0,139,370.53,599
251779,0,549,1,48,752.69,1099
251833,0,549,0,89,1709.2,2000
251873,0,549,0,56,915.7,1249
251938,0,547,0,2,0,19
251967,0,548,0,2,0,19
252005,0,548,0,27,485,899
252027,1,509,0,45,0,299
252063,0,548,0,24,160.7,479
252140,0,546,1,112,1037.13,1329
252146,0,547,0,436,77.45,0
252162,0,547,0,117,563.24,749
252164,0,547,0,26,0,199
252201,0,547,0,18,555.57,914
252242,0,547,3,6,0,199
252269,0,547,0,50,550.02,699
252295,0,547,0,36,1136.47,1499
252349,0,546,0,93,0,199
252355,0,546,0,9,0,19
252357,0,546,0,96,197.97,529
252359,0,546,2,16,157.19,479
252451,0,546,0,4,0,249
252497,0,546,3,62,514.96,999
252600,0,545,1,42,160.98,499
252675,1,105,0,13,0,0
252683,0,545,0,9,0,249
252688,1,118,0,31,59.28,0
252716,0,545,0,220,0,249
252744,0,545,0,55,405.08,749
252793,0,544,0,56,1017.54,1379
252797,0,542,1,29,0,249
252859,0,542,0,20,0,329
252869,0,542,0,62,0,249
252880,1,185,0,4,0,0
252882,0,542,0,4,0,299
252896,0,542,0,3,0,19
252934,0,542,1,1647,225.21,399
252937,1,214,0,3,0,149
252941,1,211,0,38,246.95,0
252943,0,542,0,0,0,19
252960,0,542,0,2,0,149
252965,1,286,0,21,44.65,0
253003,0,541,18,166,1260.97,1499
253106,0,541,0,14,553.35,649
253122,0,541,0,4,0,19
253165,0,541,0,20,0,149
253179,1,245,2,5,0,0
253184,0,540,0,28,497.29,549
253254,0,540,0,7,0,19
253316,0,540,0,55,0,149
253333,0,540,0,0,0,19
253367,0,540,0,120,603.45,750
253429,1,245,4,2,0,0
253482,0,539,0,12,184.85,329
253519,0,518,0,2,0,19
253520,0,539,1,35,0,149
253577,0,534,0,59,516.03,999
253589,1,168,0,32,651.14,0
253701,0,538,5,33,225.64,449
253789,0,538,0,20,0,329
253793,0,538,0,3,0,149
253797,0,538,0,19,149.25,399
253807,0,538,0,254,463.94,829
253808,0,538,0,44,775.14,1249
253837,0,538,0,10,0,19
253841,0,538,0,0,0,49
253940,0,535,1,37,0,249
253981,0,535,0,40,898.6,1249
253999,1,243,0,3,0,0
254042,0,535,0,38,619,999
254086,0,535,0,4,155.75,449
254095,0,535,7,139,1290.91,2199
254108,1,364,0,14,0,249
254161,0,534,0,3,0,149
254187,0,534,3,25,85.22,399
254193,0,534,0,4,0,19
254299,0,534,24,46,552.39,999
254507,1,92,0,9,161.94,0
254525,0,533,2,50,318.04,599
254530,0,533,0,0,0,19
254533,0,533,0,54,513.69,1049
254573,0,532,0,32,341.94,699
254620,0,532,1,175,0,199
254638,0,532,0,127,942.06,1249
254663,0,532,2,4,0,329
254691,0,532,0,11,285.92,499
254698,0,532,0,5,0,149
254713,0,532,0,51,197.62,399
254729,1,93,0,13,0,0
254734,0,532,3,13,0,149
254736,0,532,0,4,0,19
254744,0,531,0,2,0,49
254753,0,531,0,48,145.34,449
254775,0,531,0,32,486.16,999
254845,0,531,0,17,365.69,729
254983,1,107,1,5,79.24,0
254989,1,153,0,24,0,0
254991,1,215,0,3,0,0
255028,1,428,0,11,0,0
255044,1,213,0,7,29.54,11.86
255078,1,135,0,14,7.47,0
255099,1,123,0,22,0,0
255155,1,122,0,15,0,0
255157,1,120,4,58,1199.4,1170
255161,1,240,0,9,61.16,0
255183,1,93,12,65,2901.72,0
255210,1,97,0,9,281.36,300
255280,1,146,1,81,21.87,0
255288,1,183,0,6,0,199
255297,1,214,1,9,0,0
255305,1,306,0,5,0,0
255311,1,128,2,27,659.89,0
255315,1,0,0,0,0,4996
255328,1,367,0,3,0,0
255329,0,528,9,6,0,149
255333,1,121,3,9,167.71,0
255342,0,528,17,19,113.5,449
255391,1,166,0,84,980.31,0
255421,1,64,0,10,280.74,19
255450,0,527,0,6,0,99
255488,0,527,0,0,0,19
255541,0,527,0,44,1181.78,1170
255545,0,527,4,23,0,149
255546,1,427,0,36,0,0
255564,1,427,0,39,0,0
255620,1,95,1,5,394.63,0
255683,1,107,1,17,696.76,0
255752,0,526,16,194,488.39,649
255879,0,525,0,44,0,149
255880,0,525,0,157,639.86,999
255888,0,525,2,0,0,19
255909,0,525,0,16,0,329
255920,0,525,4,33,353.48,499
256017,0,524,0,32,291.03,499
256020,0,524,0,2,0,19
256198,0,524,0,25,175.48,499
256213,0,524,0,37,292.39,599
256242,0,524,0,12,0,307
256279,0,523,2,213,229.4,579
256280,0,523,0,18,651.73,879
256282,0,523,0,60,250.19,579
256283,0,523,0,155,195.04,499
256383,0,521,0,30,348.59,649
256600,1,493,0,10,188.2,0
256610,0,520,0,13,0,198
256630,0,520,1,71,1595.33,2000
256636,0,520,0,211,579.9,999
256710,0,520,0,24,201.02,550
256736,0,520,0,24,0,199
256744,0,520,0,13,0,199
256808,0,519,1,92,1438.76,0
256927,0,519,0,40,553.07,0
256951,0,519,0,10,92.77,0
256989,0,519,0,1,0,0
257010,1,100,0,12,184.25,0
257019,1,112,0,13,58.32,0
257030,1,183,2,1,0,0
257048,0,518,0,54,2461.09,2000
257056,1,288,0,140,0,0
257094,1,123,0,15,215.21,0
257114,1,72,2,14,747.52,0
257141,1,120,0,3,0,0
257145,1,380,0,41,200.86,0
257158,0,518,1,7,0,329
257160,1,91,2,145,623.64,999
257191,1,436,2,6,111.98,0
257198,0,517,0,37,141.49,299
257224,1,119,1,7,71.75,0
257237,0,517,15,86,433.55,449
257245,1,154,0,16,0,0
257246,0,517,0,34,651.85,999
257247,1,175,2,6,3.55,0
257271,1,74,2,24,566.54,1415
257283,1,244,0,1,0,0
257287,0,517,0,31,424.67,599
257289,1,194,1,14,189.22,0
257299,1,120,0,47,0,0
257300,1,336,0,5,0,19
257305,0,517,0,53,683.62,999
257311,1,89,0,17,61.2,0
257352,1,124,0,29,310.63,649
257365,1,113,0,13,249.59,0
257435,0,512,3,99,529.74,649
257497,0,514,2,111,1214.91,1599
257550,1,46,0,1,0,-249
257625,1,115,2,18,125.69,0
257629,0,513,2,28,952.19,1399
257638,0,513,0,9,154.27,499
257692,0,513,0,1,0,149
257697,0,513,0,82,321.34,1249
257897,0,513,4,57,1288.96,1499
257946,0,513,0,44,686.2,999
258028,1,162,0,14,0,0
258029,0,512,0,0,0,19
258035,0,512,0,109,314.07,549
258068,1,189,0,0,0,0
258085,1,8,4,1,13.73,5998
258089,1,161,0,8,0,329
258116,1,100,0,54,706.52,0
258131,0,512,0,1,0,19
258141,0,512,1,193,802.48,1049
258156,1,89,2,26,402.29,749
258169,1,427,5,103,0,0
258238,0,511,0,30,0,149
258242,0,511,0,71,1044.35,1399
258324,0,511,5,5,0,149
258340,1,104,0,105,512.96,0
258396,0,510,0,15,43.44,0
258598,0,509,0,20,534.52,999
258659,1,115,2,59,553.69,0
258753,0,507,0,49,739.97,1249
258821,1,170,1,10,1006.88,400.26
258855,0,506,0,19,413.69,599
258857,0,506,0,71,163.5,499
258858,0,506,0,6,158.77,599
258890,0,506,0,10,0,149
258966,0,506,1,68,905.7,1329
259020,0,506,0,1,0,19
259024,0,506,0,57,0,279
259073,0,505,0,4,0,19
259139,0,505,0,48,0,49
259144,0,499,0,5,0,19
259206,0,505,0,71,170.94,479
259244,0,505,0,70,821.8,1249
259322,0,504,0,23,0,149
259338,1,0,0,0,0,0
259344,0,504,0,128,300.58,699
259365,1,140,5,13,548.3,0
259401,1,72,0,8,0,329
259414,1,70,0,7,3.19,0
259433,1,120,3,100,384.21,699
259447,0,504,0,0,0,19
259462,1,393,0,0,35.33,0
259483,1,152,0,3,0,0
259484,1,425,0,2,0,0
259504,1,151,39,0,0,0
259506,1,153,0,37,0,0
259507,1,106,0,19,518.79,0
259550,1,243,0,4,55.79,0
259574,0,503,3,103,851.09,1249
259618,1,112,1,17,134.21,0
259624,1,153,1,23,0,199
259641,0,503,3,25,258.21,499
259642,0,503,0,53,1843.61,2329
259644,1,215,0,1,0,0
259654,1,100,0,11,638.28,889
259727,0,500,0,33,0,19
259767,0,500,0,0,0,19
259771,0,500,0,7,178.12,499
259786,0,500,4,112,646.03,689
259801,0,499,0,52,441.49,499
259815,0,500,2,96,0,249
259917,0,499,1,16,332.33,499
259977,0,499,0,19,446.81,750
259982,0,499,0,100,564.38,899
260009,0,499,3,39,186.86,599
260043,0,497,0,10,0,249
260098,0,498,1,5,0,249
260109,0,498,1,16,305.1,499
260324,0,497,0,56,621.4,1000
260349,1,184,0,5,197.7,0
260356,0,497,0,0,0,19
260394,0,497,0,85,620.08,999
260407,0,497,1,36,753.61,1249
260556,0,496,1,93,434.27,749
260605,0,496,0,244,1746.63,2249
260630,0,496,0,68,358.15,699
260638,0,496,0,11,0,329
260658,0,496,4,14,0,249
260674,0,496,4,21,154.93,499
260686,0,496,0,25,227.4,599
260837,0,493,3,22,272.9,649
261054,0,492,1,72,945.12,1249
261062,0,492,0,47,707.56,819
261065,0,492,0,0,0,49
261156,0,492,0,63,820.49,1249
261236,0,491,0,72,597.56,1000
261338,1,214,0,74,175.98,499
261430,0,490,0,28,0,149
261435,0,490,0,1,0,19
261472,0,490,0,19,0,279
261498,0,490,0,16,0,149
261552,0,490,0,24,431.99,499
261579,0,490,0,51,916.84,1249
261585,1,455,1,6,0,-49
261618,0,489,0,46,602.61,136
261666,0,489,0,36,283.21,0
261667,1,154,0,63,657.51,999
261791,0,488,0,0,0,19
261799,0,485,0,0,0,19
261853,0,488,0,171,1933.62,2329
261918,0,486,0,2,0,19
261926,0,486,0,1,0,19
261960,1,92,1,13,0,0
261978,0,486,3,6,15,249
261993,0,486,0,10,0,19
262083,1,242,2,2,0,0
262119,0,485,0,185,736.5,999
262146,0,485,0,520,173.04,499
262160,1,152,1,17,0,0
262233,0,485,0,29,650.92,829
262268,0,484,0,38,0,199
262334,0,484,0,3,0,49
262344,0,484,0,59,1161.81,1499
262392,1,56,0,12,117.33,0
262443,0,484,3,71,723.62,750
262502,0,483,0,4,0,19
262527,0,483,0,578,276.04,469
262720,0,483,0,24,238.55,479
262853,1,471,0,47,153.75,0
262891,0,482,0,57,1092.38,1500
262896,0,482,1,4,0,329
262910,0,482,0,27,159.89,529
262917,0,482,0,42,350.72,699
262921,0,482,0,111,311.72,549
262924,0,482,0,42,0,329
263065,0,478,2,46,263.42,599
263110,0,478,15,14,0,149
263113,0,478,0,5,0,299
263127,0,478,0,149,160.57,299
263141,0,478,0,11,368.27,499
263157,0,478,2,8,0,49
263222,0,477,0,127,852.16,1249
263254,0,477,0,26,1079.49,1249
263342,0,477,0,162,0,149
263343,0,477,0,37,0,149
263396,0,477,0,40,960.37,1249
263397,0,477,0,45,305.26,448
263471,0,476,0,0,0,19
263482,0,476,0,8,0,149
263601,0,476,0,84,671.51,999
263606,0,476,6,82,560.46,750
263703,0,475,0,65,0,329
263721,0,475,2,31,924.84,1249
263723,0,475,0,29,120.23,0
263735,0,475,0,37,0,329
263787,0,475,0,82,350.82,699
263827,0,475,16,6,0,249
263845,0,475,0,28,0,99
263889,0,187,0,34,504.18,300
263899,0,474,0,3,0,19
263901,0,474,27,166,886.89,1299
263904,0,474,0,145,661.91,999
263909,0,474,15,213,4177.96,4999
263954,1,154,0,5,0,0
263957,0,472,0,69,0,149
263964,0,472,1,193,999.98,1499
264003,0,472,1,31,598.98,799
264169,0,471,0,18,178.54,329
264232,0,471,38,224,0,249
264253,0,471,0,1,0,49
264278,0,470,0,199,0,19
264359,0,470,8,75,238.77,599
264399,0,136,0,19,160.48,499
264432,0,205,0,12,442.47,800
264450,0,470,0,5,0,19
264475,0,469,1,262,792.83,1249
264611,0,469,0,6,142.04,299
264621,0,469,0,8,0,99
264655,0,469,0,7,234.01,599
264676,0,468,0,20,0,149
264772,0,468,0,68,852.92,1249
264957,1,366,2,10,0,0
264984,0,465,1,68,2605.16,2767
264998,0,465,2,150,953.27,1249
265048,0,465,1,39,12.13,0
265148,0,464,0,3,0,19
265151,0,464,2,45,1060.82,2498
265188,0,464,51,51,932.8,1399
265202,0,464,0,44,378.21,549
265224,0,462,0,20,526.51,549
265225,0,462,0,64,519.98,829
265240,0,464,0,36,0,49
265257,0,464,3,37,446.51,299
265262,0,464,1,58,228.48,0
265306,0,463,0,130,154.39,299
265314,0,463,1,195,221.86,549
265321,0,463,5,17,355.04,750
265326,0,463,0,55,0,0
265336,0,463,1,18,338.27,0
265352,0,463,0,5,0,19
265391,0,463,8,13,306.67,524
265465,0,463,2,23,158.77,499
265501,0,462,3,31,169.29,549
265514,0,462,1,2,0,149
265546,0,462,0,28,358.57,499
265684,1,120,5,3,0,0
265689,1,330,0,32,0,0
265694,1,148,1,9,84.27,0
265702,1,113,0,34,108.28,0
265725,1,153,0,17,758.82,670
265737,0,461,8,13,0,0
265745,1,162,1,29,25.93,0
265771,0,461,2,128,636.02,1099
265773,0,461,1,37,641.7,1199
265858,1,366,2,52,0,0
265883,0,461,10,47,0,249
265903,1,78,0,8,26.18,-2629.89
265972,1,67,7,72,603.52,999
265976,0,458,3,64,134.03,0
266003,1,101,0,9,223.62,0
266004,0,449,1,13,630.39,719
266046,0,458,2,9,0,0
266059,0,458,15,61,0,199
266061,0,458,0,9,0,0
266080,1,123,0,22,445.02,30.92
266100,0,457,0,4,0,19
266130,0,451,1,44,172.1,369
266131,0,457,0,16,0,250
266181,0,457,0,835,726.61,899
266301,0,456,1,18,379.55,448
266315,0,456,2,31,0,329
266320,0,456,0,2,0,299
266372,0,456,0,123,274.28,599
266380,0,455,0,65,293.42,599
266447,1,245,0,5,0,0
266512,0,455,1,5,31.54,499
266514,0,455,0,118,891.21,1249
266541,0,455,0,1,0,19
266575,0,455,0,36,886.05,1249
266686,0,450,0,17,0,149
266708,0,454,0,1,0,19
266778,0,454,1,0,0,19
266952,0,451,6,130,286.3,449
266996,0,451,0,148,611.7,999
267047,0,450,0,38,0,49
267058,0,450,7,20,171.62,299
267141,0,450,0,72,900.8,1249
267150,0,450,2,30,660.52,999
267173,0,450,0,41,131.02,499
267223,0,450,0,10,642.41,999
267257,0,449,7,19,153.48,299
267269,0,449,0,3,0,49
267317,0,449,0,456,261.48,459
267336,0,449,0,0,0,19
267339,0,449,0,110,376.16,749
267377,0,449,2,78,394.93,529
267477,0,448,0,21,1047.96,1249
267506,0,448,0,3,0,247
267512,0,442,0,117,702.92,949
267548,0,448,0,61,676.07,1249
267557,0,448,0,26,0,149
267618,0,447,5,48,268.17,599
267627,0,447,1,40,231.33,499
267649,0,447,0,367,966.34,1249
267676,0,429,0,3,0,249
267748,0,447,0,94,1114.14,1499
267772,0,446,0,47,0,249
267777,0,446,0,38,1319.53,1829
267800,0,444,45,86,0,299
267824,0,444,5,345,509.23,917
267855,0,444,1,1,0,249
267873,0,444,0,16,0,0
267899,0,444,1,5,0,49
267980,0,443,0,142,285.39,449
267987,0,443,0,20,120.77,499
267997,0,289,0,457,1042.98,1400
268026,0,443,0,25,135.69,479
268100,0,443,0,8,0,49
268101,0,443,1,139,547.66,999
268352,0,441,0,42,490.56,700
268411,0,441,0,203,555.12,0
268433,0,441,0,3,0,19
268475,0,441,0,0,0,19
268561,0,437,0,0,0,19
268564,1,153,3,3,0,249
268570,0,437,0,4,0,19
268580,0,437,0,21,226.96,599
268644,1,89,1,3,54.25,0
268690,0,436,0,129,0,149
268742,0,436,0,41,894.99,1249
268889,0,435,8,2,0,99
268911,0,435,0,42,480.21,0
268994,0,435,0,27,456.07,799
269127,0,434,0,0,0,19
269130,0,434,4,26,0,149
269137,0,434,0,8,0,19
269166,0,434,1,29,0,99
269220,0,433,0,34,210.02,349
269273,0,433,1,115,673.39,999
269334,0,433,0,42,1651.12,2000
269339,0,432,4,23,210.52,449
269345,0,432,7,365,198.16,349
269368,0,430,31,23,184.51,0
269382,0,430,0,37,180.64,399
269384,0,430,0,14,433.99,699
269523,0,430,0,138,170.65,499
269541,0,430,1,32,234.72,599
269591,0,429,0,3,0,19
